Timestamp,Date,Meeting_ID,Gender,Happy,Sad,Angry,Disgusted,Fear,Surprised,Neutral
11:32:34 AM,4-Apr-21,78909832,1,0.109954,0.152479,0.204237,0.041609,0.065155,0.05447,0.372097
11:32:35 AM,4-Apr-21,78909832,1,0.061095,0.192734,0.183357,0.177431,0.227073,0.083058,0.075252
11:32:36 AM,4-Apr-21,78909832,0,0.066923,0.301162,0.185257,0.092711,0.075547,0.046541,0.231858
11:32:37 AM,4-Apr-21,78909832,1,0.018471,0.162469,0.05933,0.144412,0.204736,0.208013,0.202569
11:32:38 AM,4-Apr-21,78909832,0,0.279804,0.225414,0.012431,0.017367,0.154309,0.094221,0.216455
11:32:39 AM,4-Apr-21,78909832,1,0.120776,0.170561,0.128957,0.172872,0.046475,0.152403,0.207956
11:32:40 AM,4-Apr-21,78909832,0,0.098368,0.192125,0.083764,0.188053,0.070966,0.133396,0.233329
11:32:41 AM,4-Apr-21,78909832,1,0.303289,0.090186,0.079854,0.071324,0.214812,0.182081,0.058455
11:32:42 AM,4-Apr-21,78909832,0,0.018163,0.167525,0.14267,0.086973,0.185289,0.17097,0.22841
11:32:43 AM,4-Apr-21,78909832,1,0.019498,0.096619,0.017724,0.114937,0.239199,0.244697,0.267326
11:32:44 AM,4-Apr-21,78909832,0,0.029296,0.317277,0.051771,0.255053,0.150745,0.133294,0.062563
11:32:45 AM,4-Apr-21,78909832,1,0.073537,0.138941,0.203445,0.185525,0.017554,0.124785,0.256214
11:32:46 AM,4-Apr-21,78909832,1,0.263899,0.036361,0.004423,0.212821,0.051523,0.21378,0.217193
11:32:47 AM,4-Apr-21,78909832,1,0.177101,0.115741,0.156106,0.147161,0.183004,0.118302,0.102585
11:32:48 AM,4-Apr-21,78909832,1,0.103961,0.190271,0.075743,0.187088,0.200123,0.035587,0.207226
11:32:49 AM,4-Apr-21,78909832,0,0.188326,0.19111,0.139736,0.020763,0.204642,0.100166,0.155257
11:32:50 AM,4-Apr-21,78909832,0,0.130762,0.106734,0.240958,0.047854,0.136147,0.295259,0.042285
11:32:51 AM,4-Apr-21,78909832,0,0.309988,0.253868,0.012452,0.017937,0.057331,0.210896,0.137527
11:32:52 AM,4-Apr-21,78909832,1,0.077101,0.094244,0.122603,0.231053,0.278578,0.001753,0.194669
11:32:53 AM,4-Apr-21,78909832,0,0.132694,0.185014,0.086026,0.189497,0.264835,0.126802,0.015133
11:32:54 AM,4-Apr-21,78909832,1,0.220906,0.09095,0.164281,0.233547,0.009808,0.155538,0.12497
11:32:55 AM,4-Apr-21,78909832,1,0.173862,0.078198,0.152191,0.110221,0.201862,0.190049,0.093617
11:32:56 AM,4-Apr-21,78909832,0,0.16595,0.056521,0.095344,0.226853,0.187169,0.252713,0.01545
11:32:57 AM,4-Apr-21,78909832,0,0.059222,0.215766,0.168302,0.183066,0.07636,0.215713,0.08157
11:32:58 AM,4-Apr-21,78909832,0,0.006013,0.160601,0.251988,0.007571,0.099208,0.231869,0.242749
11:32:59 AM,4-Apr-21,78909832,1,0.205737,0.072283,0.120353,0.139561,0.16421,0.197917,0.099939
11:33:00 AM,4-Apr-21,78909832,1,0.154216,0.040491,0.177532,0.230126,0.272721,0.039119,0.085795
11:33:01 AM,4-Apr-21,78909832,1,0.020217,0.076461,0.174251,0.254498,0.133471,0.212759,0.128343
11:33:02 AM,4-Apr-21,78909832,1,0.176704,0.103872,0.123811,0.224316,0.216887,0.042397,0.112012
11:33:03 AM,4-Apr-21,78909832,1,0.23633,0.27986,0.140806,0.032574,0.072932,0.006743,0.230755
11:33:04 AM,4-Apr-21,78909832,0,0.12626,0.03233,0.194423,0.221682,0.205753,0.088894,0.13066
11:33:05 AM,4-Apr-21,78909832,1,0.219041,0.233123,0.063102,0.060669,0.147699,0.211662,0.064703
11:33:06 AM,4-Apr-21,78909832,0,0.108508,0.145703,0.074542,0.142099,0.25617,0.029578,0.2434
11:33:07 AM,4-Apr-21,78909832,1,0.161113,0.23627,0.014266,0.296788,0.071394,0.002558,0.217612
11:33:08 AM,4-Apr-21,78909832,0,0.197934,0.005436,0.195354,0.174508,0.218151,0.078231,0.130386
11:33:09 AM,4-Apr-21,78909832,0,0.004421,0.186442,0.164884,0.244416,0.092289,0.028832,0.278716
11:33:10 AM,4-Apr-21,78909832,1,0.084567,0.150394,0.061172,0.239224,0.013034,0.221863,0.229746
11:33:11 AM,4-Apr-21,78909832,0,0.163364,0.242778,0.231899,0.23625,0.004408,0.065036,0.056265
11:33:12 AM,4-Apr-21,78909832,0,0.058417,0.215511,0.118506,0.053478,0.034927,0.297755,0.221404
11:33:13 AM,4-Apr-21,78909832,1,0.056592,0.34965,0.063865,0.043007,0.097223,0.161053,0.228609
11:33:14 AM,4-Apr-21,78909832,0,0.07236,0.223376,0.110616,0.192466,0.19524,0.147432,0.05851
11:33:15 AM,4-Apr-21,78909832,0,0.103915,0.177935,0.109984,0.148733,0.337271,0.051172,0.07099
11:33:16 AM,4-Apr-21,78909832,0,0.149441,0.014791,0.059602,0.329656,0.005307,0.154399,0.286803
11:33:17 AM,4-Apr-21,78909832,1,0.092094,0.196801,0.181932,0.019806,0.183022,0.179805,0.146539
11:33:18 AM,4-Apr-21,78909832,1,0.200473,0.11479,0.033852,0.248733,0.22734,0.173346,0.001467
11:33:19 AM,4-Apr-21,78909832,0,0.047516,0.152308,0.171753,0.210459,0.209437,0.186666,0.02186
11:33:20 AM,4-Apr-21,78909832,1,0.084467,0.245301,0.155002,0.043844,0.271869,0.048935,0.150582
11:33:21 AM,4-Apr-21,78909832,0,0.17401,0.140879,0.020266,0.223125,0.215662,0.022068,0.20399
11:33:22 AM,4-Apr-21,78909832,0,0.227253,0.065777,0.013208,0.257086,0.160778,0.060593,0.215305
11:33:23 AM,4-Apr-21,78909832,0,0.029562,0.097772,0.095245,0.194838,0.298261,0.104068,0.180255
11:33:24 AM,4-Apr-21,78909832,1,0.005164,0.020085,0.412666,0.005178,0.070397,0.221277,0.265233
11:33:25 AM,4-Apr-21,78909832,1,0.132739,0.331911,0.185036,0.156432,0.009176,0.033915,0.150791
11:33:26 AM,4-Apr-21,78909832,1,0.00248,0.126012,0.143057,0.033567,0.15343,0.384592,0.156862
11:33:27 AM,4-Apr-21,78909832,1,0.173051,0.036176,0.259971,0.0807,0.014669,0.303857,0.131576
11:33:28 AM,4-Apr-21,78909832,1,0.112937,0.106868,0.277726,0.029483,0.232275,0.180946,0.059766
11:33:29 AM,4-Apr-21,78909832,1,0.066389,0.095399,0.26953,0.220982,0.303138,0.003501,0.041061
11:33:30 AM,4-Apr-21,78909832,1,0.177999,0.211552,0.188079,0.245891,0.02098,0.120366,0.035132
11:33:31 AM,4-Apr-21,78909832,0,0.159517,0.002532,0.23245,0.027277,0.306203,0.10641,0.165612
11:33:32 AM,4-Apr-21,78909832,0,0.206077,0.200555,0.000855,0.159534,0.257933,0.104758,0.070287
11:33:33 AM,4-Apr-21,78909832,0,0.057986,0.169218,0.258113,0.040528,0.209107,0.025277,0.239772
11:33:34 AM,4-Apr-21,78909832,0,0.237438,0.066068,0.151868,0.047127,0.222741,0.200678,0.07408
11:33:35 AM,4-Apr-21,78909832,0,0.058989,0.18096,0.06359,0.157649,0.207774,0.266212,0.064825
11:33:36 AM,4-Apr-21,78909832,1,0.061058,0.057684,0.068209,0.224498,0.236649,0.179347,0.172555
11:33:37 AM,4-Apr-21,78909832,1,0.284375,0.166412,0.05762,0.055819,0.267046,0.125794,0.042935
11:33:38 AM,4-Apr-21,78909832,1,0.20836,0.007996,0.205833,0.181241,0.197463,0.031068,0.168039
11:33:39 AM,4-Apr-21,78909832,0,0.153093,0.239144,0.065734,0.159181,0.084926,0.241316,0.056607
11:33:40 AM,4-Apr-21,78909832,1,0.132118,0.07793,0.209372,0.192014,0.207825,0.114863,0.065877
11:33:41 AM,4-Apr-21,78909832,1,0.048426,0.053193,0.135266,0.178854,0.20764,0.150993,0.225628
11:33:42 AM,4-Apr-21,78909832,0,0.04714,0.125682,0.307224,0.275625,0.13284,0.084336,0.027153
11:33:43 AM,4-Apr-21,78909832,0,0.169861,0.14696,0.112064,0.148882,0.027996,0.194587,0.19965
11:33:44 AM,4-Apr-21,78909832,0,0.026138,0.348008,0.128296,0.055691,0.063453,0.202035,0.176378
11:33:45 AM,4-Apr-21,78909832,0,0.083009,0.019428,0.216813,0.104841,0.205361,0.174453,0.196095
11:33:46 AM,4-Apr-21,78909832,0,0.002899,0.113392,0.065681,0.245734,0.258519,0.090916,0.222859
11:33:47 AM,4-Apr-21,78909832,1,0.013022,0.131336,0.090489,0.202076,0.182617,0.119585,0.260873
11:33:48 AM,4-Apr-21,78909832,1,0.22402,0.117405,0.063172,0.093656,0.061008,0.329458,0.111281
10:00:00 AM,5-Apr-21,45986689,0,0.017612,0.202465,0.153088,0.177051,0.192967,0.139829,0.116988
10:00:01 AM,5-Apr-21,45986689,0,0.150742,0.157255,0.189451,0.167191,0.201444,0.042799,0.091119
10:00:02 AM,5-Apr-21,45986689,0,0.126646,0.272535,0.100691,0.09007,0.196249,0.012601,0.201208
10:00:03 AM,5-Apr-21,45986689,1,0.238422,0.113019,0.032812,0.036073,0.183008,0.21593,0.180736
10:00:04 AM,5-Apr-21,45986689,0,0.152434,0.160167,0.250755,0.084545,0.113967,0.059622,0.17851
10:00:05 AM,5-Apr-21,45986689,0,0.129586,0.067804,0.207274,0.105238,0.226224,0.144507,0.119368
10:00:06 AM,5-Apr-21,45986689,1,0.146715,0.093407,0.193716,0.108743,0.180612,0.076762,0.200046
10:00:07 AM,5-Apr-21,45986689,0,0.282771,0.084735,0.075211,0.034409,0.21881,0.244966,0.059098
10:00:08 AM,5-Apr-21,45986689,1,0.137311,0.104918,0.165039,0.057406,0.186937,0.142187,0.206202
10:00:09 AM,5-Apr-21,45986689,1,0.205425,0.134439,0.166914,0.115116,0.006666,0.156966,0.214473
10:00:10 AM,5-Apr-21,45986689,0,0.067919,0.074299,0.247177,0.343437,0.183048,0.034647,0.049473
10:00:11 AM,5-Apr-21,45986689,0,0.223189,0.212362,0.207405,0.137436,0.072082,0.008347,0.139179
10:00:12 AM,5-Apr-21,45986689,1,0.193019,0.133053,0.15556,0.185229,0.084038,0.071026,0.178074
10:00:13 AM,5-Apr-21,45986689,0,0.236948,0.111283,0.157222,0.153926,0.235886,0.089853,0.014882
10:00:14 AM,5-Apr-21,45986689,1,0.012217,0.246989,0.2342,0.148197,0.207098,0.066166,0.085132
10:00:15 AM,5-Apr-21,45986689,1,0.228249,0.046467,0.169591,0.059389,0.193375,0.147069,0.155859
10:00:16 AM,5-Apr-21,45986689,0,0.026052,0.215735,0.181211,0.195345,0.015363,0.182999,0.183295
10:00:17 AM,5-Apr-21,45986689,1,0.291833,0.079509,0.070187,0.061693,0.127708,0.217769,0.151301
10:00:18 AM,5-Apr-21,45986689,0,0.157579,0.12888,0.178941,0.158876,0.06391,0.178294,0.13352
10:00:19 AM,5-Apr-21,45986689,1,0.062393,0.033671,0.143138,0.156174,0.039436,0.307331,0.257856
10:00:20 AM,5-Apr-21,45986689,1,0.047676,0.161785,0.17056,0.178903,0.203555,0.081612,0.155909
10:00:21 AM,5-Apr-21,45986689,0,0.112099,0.067579,0.241645,0.300926,0.18347,0.08796,0.006321
10:00:22 AM,5-Apr-21,45986689,0,0.152252,0.196652,0.230327,0.15549,0.027176,0.216527,0.021576
10:00:23 AM,5-Apr-21,45986689,1,0.068677,0.224989,0.135784,0.207072,0.153262,0.178428,0.031788
10:00:24 AM,5-Apr-21,45986689,0,0.024943,0.099643,0.360601,0.033681,0.348904,0.069155,0.063073
10:00:25 AM,5-Apr-21,45986689,1,0.080698,0.139434,0.044638,0.096672,0.244981,0.126631,0.266946
10:00:26 AM,5-Apr-21,45986689,0,0.211052,0.050086,0.302925,0.167792,0.169138,0.034497,0.06451
10:00:27 AM,5-Apr-21,45986689,0,0.451484,0.111742,0.065741,0.010471,0.038728,0.221787,0.100047
10:00:28 AM,5-Apr-21,45986689,0,0.082411,0.217195,0.200542,0.055083,0.126126,0.202394,0.116248
10:00:29 AM,5-Apr-21,45986689,1,0.033757,0.039325,0.257893,0.002386,0.273451,0.287773,0.105414
10:00:30 AM,5-Apr-21,45986689,1,0.123327,0.230957,0.130164,0.141961,0.08124,0.116281,0.176071
10:00:31 AM,5-Apr-21,45986689,0,0.104268,0.219912,0.089884,0.195873,0.120955,0.095061,0.174046
10:00:32 AM,5-Apr-21,45986689,0,0.319831,0.093653,0.010338,0.257524,0.102635,0.182902,0.033117
10:00:33 AM,5-Apr-21,45986689,0,0.225046,0.243336,0.148602,0.00056,0.112301,0.096054,0.174102
10:00:34 AM,5-Apr-21,45986689,0,0.170316,0.0559,0.233205,0.230308,0.026088,0.01682,0.267362
10:00:35 AM,5-Apr-21,45986689,1,0.123125,0.153922,0.007297,0.232253,0.147812,0.175243,0.160349
10:00:36 AM,5-Apr-21,45986689,1,0.211958,0.043183,0.240412,0.226201,0.061132,0.176774,0.040339
10:00:37 AM,5-Apr-21,45986689,1,0.256151,0.138791,0.134985,0.165968,0.094595,0.206854,0.002656
10:00:38 AM,5-Apr-21,45986689,1,0.271869,0.129735,0.306941,0.031359,0.069011,0.164781,0.026304
10:00:39 AM,5-Apr-21,45986689,0,0.156482,0.291377,0.009157,0.199652,0.048322,0.082664,0.212346
10:00:40 AM,5-Apr-21,45986689,0,0.151837,0.066242,0.174384,0.184081,0.115644,0.201149,0.106663
10:00:41 AM,5-Apr-21,45986689,0,0.103189,0.268451,0.006947,0.238192,0.046097,0.167289,0.169834
10:00:42 AM,5-Apr-21,45986689,0,0.186181,0.053944,0.130549,0.168258,0.150546,0.159295,0.151227
10:00:43 AM,5-Apr-21,45986689,1,0.180685,0.276002,0.18845,0.095934,0.118182,0.12348,0.017268
10:00:44 AM,5-Apr-21,45986689,0,0.040953,0.145945,0.134523,0.25169,0.024904,0.136515,0.265471
10:00:45 AM,5-Apr-21,45986689,0,0.182213,0.142735,0.217798,0.201896,0.108358,0.128924,0.018076
10:00:46 AM,5-Apr-21,45986689,1,0.15041,0.255325,0.055485,0.008334,0.250608,0.205127,0.07471
10:00:47 AM,5-Apr-21,45986689,1,0.225074,0.04578,0.130493,0.101479,0.190009,0.25649,0.050675
10:00:48 AM,5-Apr-21,45986689,1,0.305629,0.108508,0.042255,0.27684,0.085931,0.123851,0.056986
10:00:49 AM,5-Apr-21,45986689,0,0.087473,0.121835,0.1102,0.000957,0.213707,0.206518,0.259309
10:00:50 AM,5-Apr-21,45986689,0,0.18194,0.129977,0.109423,0.001297,0.228337,0.122337,0.226689
10:00:51 AM,5-Apr-21,45986689,1,0.009001,0.245082,0.035067,0.156631,0.259443,0.288608,0.006168
10:00:52 AM,5-Apr-21,45986689,0,0.08064,0.143393,0.080692,0.125112,0.335902,0.038563,0.195697
10:00:53 AM,5-Apr-21,45986689,1,0.210391,0.175346,0.089276,0.123297,0.161574,0.044881,0.195234
10:00:54 AM,5-Apr-21,45986689,0,0.1111,0.167485,0.209236,0.076318,0.216512,0.142166,0.077183
10:00:55 AM,5-Apr-21,45986689,0,0.236104,0.264735,0.140004,0.128836,0.080426,0.122843,0.027052
10:00:56 AM,5-Apr-21,45986689,1,0.22383,0.130535,0.145853,0.081567,0.182534,0.171388,0.064293
10:00:57 AM,5-Apr-21,45986689,1,0.027679,0.191604,0.129347,0.103563,0.110322,0.156436,0.281049
10:00:58 AM,5-Apr-21,45986689,0,0.186065,0.06526,0.208392,0.151944,0.122536,0.085986,0.179817
10:00:59 AM,5-Apr-21,45986689,1,0.269652,0.086506,0.289251,0.079477,0.098244,0.161326,0.015544
10:01:00 AM,5-Apr-21,45986689,1,0.184113,0.101104,0.101525,0.175914,0.127427,0.117588,0.192329
10:01:01 AM,5-Apr-21,45986689,0,0.191008,0.182761,0.125556,0.048147,0.093812,0.172436,0.18628
10:01:02 AM,5-Apr-21,45986689,1,0.318638,0.1997,0.014127,0.038637,0.064233,0.181596,0.18307
10:01:03 AM,5-Apr-21,45986689,1,0.0816,0.26254,0.056318,0.219147,0.180858,0.095055,0.104481
10:01:04 AM,5-Apr-21,45986689,0,0.195669,0.132,0.024635,0.188382,0.088772,0.274801,0.095742
10:01:05 AM,5-Apr-21,45986689,0,0.131974,0.112258,0.103899,0.401302,0.06236,0.144844,0.043363
10:01:06 AM,5-Apr-21,45986689,1,0.113007,0.180204,0.043419,0.123642,0.128614,0.184459,0.226656
10:01:07 AM,5-Apr-21,45986689,0,0.219057,0.139643,0.040621,0.026918,0.253702,0.040105,0.279955
10:01:08 AM,5-Apr-21,45986689,0,0.19734,0.178973,0.199875,0.138204,0.119944,0.033114,0.13255
10:01:09 AM,5-Apr-21,45986689,0,0.186011,3.08E-05,0.225262,0.117839,0.232719,0.03855,0.199588
10:01:10 AM,5-Apr-21,45986689,1,0.068068,0.229184,0.188982,0.116809,0.113766,0.136705,0.146486
10:01:11 AM,5-Apr-21,45986689,1,0.098828,0.038216,0.031897,0.220019,0.210598,0.224293,0.176148
10:01:12 AM,5-Apr-21,45986689,0,0.224133,0.026311,0.022144,0.175603,0.209566,0.233357,0.108885
10:01:13 AM,5-Apr-21,45986689,0,0.153457,0.1471,0.2393,0.053948,0.09768,0.089984,0.21853
10:01:14 AM,5-Apr-21,45986689,0,0.049882,0.035803,0.095543,0.447654,0.13817,0.101178,0.131769
10:01:15 AM,5-Apr-21,45986689,1,0.142608,0.239445,0.228782,0.00555,0.064594,0.119661,0.199359
10:01:16 AM,5-Apr-21,45986689,1,0.037382,0.159801,0.154199,0.135054,0.182462,0.162157,0.168944
10:01:17 AM,5-Apr-21,45986689,1,0.133963,0.153979,0.194184,0.036772,0.159655,0.106519,0.214927
10:01:18 AM,5-Apr-21,45986689,0,0.153444,0.118649,0.030429,0.12578,0.280059,0.203535,0.088106
10:01:19 AM,5-Apr-21,45986689,0,0.199772,0.262147,0.08097,0.030342,0.195022,0.158659,0.073088
10:01:20 AM,5-Apr-21,45986689,1,0.209371,0.015431,0.170415,0.218576,0.113356,0.18834,0.084512
10:01:21 AM,5-Apr-21,45986689,1,0.10159,0.141007,0.11397,0.143915,0.255663,0.056777,0.187079
10:01:22 AM,5-Apr-21,45986689,0,0.220849,0.206929,0.302064,0.021471,0.110566,0.108501,0.02962
10:01:23 AM,5-Apr-21,45986689,1,0.074492,0.124141,0.180557,0.108625,0.13185,0.083099,0.297235
10:01:24 AM,5-Apr-21,45986689,0,0.192988,0.017224,0.120572,0.126692,0.250645,0.067617,0.224263
10:01:25 AM,5-Apr-21,45986689,1,0.242389,0.012185,0.115012,0.217255,0.095758,0.127843,0.189557
10:01:26 AM,5-Apr-21,45986689,1,0.101177,0.250287,0.010882,0.117795,0.249241,0.082001,0.188617
10:01:27 AM,5-Apr-21,45986689,1,0.212119,0.048427,0.230632,0.212877,0.066696,0.167099,0.06215
10:01:28 AM,5-Apr-21,45986689,1,0.022618,0.28236,0.234555,0.023094,0.097927,0.021084,0.318362
10:01:29 AM,5-Apr-21,45986689,0,0.009067,0.091147,0.087225,0.282642,0.140543,0.21513,0.174246
10:01:30 AM,5-Apr-21,45986689,1,0.08373,0.172082,0.183485,0.053581,0.19917,0.090348,0.217604
10:01:31 AM,5-Apr-21,45986689,1,0.158227,0.141585,0.093805,0.125823,0.190227,0.135334,0.154998
10:01:32 AM,5-Apr-21,45986689,0,0.027585,0.00291,0.084609,0.138554,0.371668,0.250512,0.124163
10:01:33 AM,5-Apr-21,45986689,0,0.193191,0.118283,0.259012,0.131601,0.145729,0.063688,0.088496
10:01:34 AM,5-Apr-21,45986689,1,0.202176,0.033085,0.04362,0.148215,0.311829,0.181224,0.079851
10:01:35 AM,5-Apr-21,45986689,1,0.123063,0.180435,0.262016,0.083684,0.110339,0.194641,0.045822
10:01:36 AM,5-Apr-21,45986689,1,0.157424,0.06068,0.164067,0.198614,0.185209,0.06349,0.170515
10:01:37 AM,5-Apr-21,45986689,0,0.231617,0.189744,0.142253,0.134158,0.182681,0.017118,0.10243
10:01:38 AM,5-Apr-21,45986689,1,0.157614,0.16966,0.031155,0.258428,0.119317,0.233003,0.030823
10:01:39 AM,5-Apr-21,45986689,1,0.266633,0.11024,0.123778,0.055983,0.296908,0.12538,0.021079
10:01:40 AM,5-Apr-21,45986689,1,0.141749,0.0087,0.188076,0.172682,0.15622,0.20087,0.131704
10:01:41 AM,5-Apr-21,45986689,1,0.024865,0.261338,0.084838,0.187276,0.270685,0.002982,0.168016
10:01:42 AM,5-Apr-21,45986689,0,0.066176,0.20235,0.053189,0.018025,0.000531,0.43778,0.221951
10:01:43 AM,5-Apr-21,45986689,1,0.130111,0.0715,0.019683,0.218207,0.200119,0.123079,0.237301
10:01:44 AM,5-Apr-21,45986689,1,0.150268,0.199376,0.045435,0.07465,0.092848,0.185683,0.25174
10:01:45 AM,5-Apr-21,45986689,0,0.040695,0.111155,0.053168,0.227948,0.217209,0.232745,0.11708
10:01:46 AM,5-Apr-21,45986689,0,0.158939,0.255482,0.138982,0.1388,0.039497,0.122364,0.145936
10:01:47 AM,5-Apr-21,45986689,1,0.233235,0.235847,0.04569,0.068473,0.103878,0.209084,0.103793
10:01:48 AM,5-Apr-21,45986689,0,0.002319,0.088689,0.216055,0.136927,0.328812,0.010635,0.216562
10:01:49 AM,5-Apr-21,45986689,1,0.107321,0.073943,6.24E-05,0.217208,0.175954,0.41787,0.007642
10:01:50 AM,5-Apr-21,45986689,0,0.217392,0.105084,0.128111,0.164843,0.24529,0.127012,0.012268
10:01:51 AM,5-Apr-21,45986689,0,0.218657,0.088423,0.183787,0.173868,0.19036,0.144471,0.000434
10:01:52 AM,5-Apr-21,45986689,1,0.017138,0.197723,0.015591,0.223409,0.189674,0.150419,0.206046
10:01:53 AM,5-Apr-21,45986689,1,0.096468,0.012897,0.184595,0.198257,0.074074,0.183352,0.250358
10:01:54 AM,5-Apr-21,45986689,1,0.167433,0.150506,0.136209,0.18009,0.109928,0.245693,0.010141
10:01:55 AM,5-Apr-21,45986689,0,0.119633,0.15268,0.196103,0.003027,0.210699,0.109051,0.208806
10:01:56 AM,5-Apr-21,45986689,0,0.151615,0.217146,0.159852,0.051305,0.001815,0.197974,0.220292
10:01:57 AM,5-Apr-21,45986689,1,0.211965,0.201182,0.128211,0.079371,0.276107,0.06931,0.033854
10:01:58 AM,5-Apr-21,45986689,0,0.181663,0.294651,0.053784,0.245918,0.111989,0.006147,0.105847
10:01:59 AM,5-Apr-21,45986689,1,0.208548,0.297906,0.100825,0.096079,0.043607,0.04996,0.203075
10:02:00 AM,5-Apr-21,45986689,0,0.178201,0.179531,0.160987,0.070267,0.153535,0.177994,0.079485
10:02:01 AM,5-Apr-21,45986689,0,0.055805,0.16629,0.226419,0.352367,0.031303,0.031113,0.136704
10:02:02 AM,5-Apr-21,45986689,1,0.170432,0.001421,0.197227,0.118555,0.04517,0.277175,0.19002
10:02:03 AM,5-Apr-21,45986689,1,0.067304,0.055839,0.118891,0.070321,0.293344,0.144478,0.249823
10:02:04 AM,5-Apr-21,45986689,1,0.194246,0.196588,0.029199,0.16759,0.202893,0.035872,0.173611
10:02:05 AM,5-Apr-21,45986689,0,0.241005,0.20025,0.205599,0.19792,0.118501,0.000472,0.036253
10:02:06 AM,5-Apr-21,45986689,0,0.276719,0.029959,0.008167,0.379585,0.142851,0.144861,0.017858
10:02:07 AM,5-Apr-21,45986689,1,0.227668,0.265462,0.127979,0.019914,0.008356,0.083324,0.267296
10:02:08 AM,5-Apr-21,45986689,0,0.014979,0.251328,0.167177,0.154149,0.260549,0.030362,0.121456
10:02:09 AM,5-Apr-21,45986689,0,0.181835,0.034445,0.248372,0.002501,0.066699,0.170948,0.2952
10:02:10 AM,5-Apr-21,45986689,1,0.09921,0.275602,0.165695,0.308419,0.016299,0.008646,0.126129
10:02:11 AM,5-Apr-21,45986689,1,0.231589,0.216448,0.073123,0.217144,0.15555,0.042388,0.063759
10:02:12 AM,5-Apr-21,45986689,1,0.283086,0.058881,0.042577,0.111809,0.220925,0.076939,0.205784
10:02:13 AM,5-Apr-21,45986689,0,0.050463,0.058222,0.217927,0.080309,0.240747,0.123152,0.229181
10:02:14 AM,5-Apr-21,45986689,0,0.031254,0.188498,0.197211,0.128287,0.178403,0.080006,0.196341
10:02:15 AM,5-Apr-21,45986689,0,0.075789,0.068015,0.170266,0.128499,0.048164,0.281685,0.227582
10:02:16 AM,5-Apr-21,45986689,1,0.190227,0.027786,0.258172,0.18912,0.04914,0.17653,0.109025
10:02:17 AM,5-Apr-21,45986689,1,0.159055,0.18758,0.150759,0.198725,0.052871,0.12872,0.12229
10:02:18 AM,5-Apr-21,45986689,0,0.006242,0.212128,0.170382,0.087388,0.239384,0.071703,0.212774
10:02:19 AM,5-Apr-21,45986689,1,0.130862,0.176108,0.205176,0.064317,0.080922,0.194483,0.148132
10:02:20 AM,5-Apr-21,45986689,1,0.04816,0.060124,0.113018,0.152322,0.145711,0.226439,0.254228
10:02:21 AM,5-Apr-21,45986689,0,0.007469,0.394352,0.030527,0.130674,0.193165,0.048705,0.195107
10:02:22 AM,5-Apr-21,45986689,0,0.137947,0.16213,0.133574,0.182173,0.186218,0.170307,0.027651
10:02:23 AM,5-Apr-21,45986689,0,0.039983,0.241357,0.331684,0.004182,0.134122,0.032672,0.216
10:02:24 AM,5-Apr-21,45986689,0,0.212103,0.024215,0.050859,0.160332,0.222596,0.252497,0.077397
10:02:25 AM,5-Apr-21,45986689,0,0.076649,0.317444,0.131561,0.037965,0.231964,0.164947,0.03947
10:02:26 AM,5-Apr-21,45986689,0,0.18209,0.016503,0.188327,0.206035,0.171946,0.087409,0.14769
10:02:27 AM,5-Apr-21,45986689,0,0.182199,0.125045,0.154288,0.187976,0.198896,0.01924,0.132356
10:02:28 AM,5-Apr-21,45986689,0,0.260751,0.014878,0.158252,0.202796,0.190175,0.131262,0.041885
10:02:29 AM,5-Apr-21,45986689,0,0.176998,0.147148,0.205677,0.009101,0.102333,0.189037,0.169707
10:02:30 AM,5-Apr-21,45986689,0,0.240398,0.257874,0.045768,0.07279,0.240031,0.106683,0.036456
10:02:31 AM,5-Apr-21,45986689,0,0.074472,0.087036,0.106774,0.22269,0.221145,0.176317,0.111565
10:02:32 AM,5-Apr-21,45986689,1,0.018433,0.156916,0.187792,0.186218,0.076299,0.194635,0.179708
10:02:33 AM,5-Apr-21,45986689,0,0.034039,0.227714,0.206758,0.104088,0.124547,0.180449,0.122406
10:02:34 AM,5-Apr-21,45986689,0,0.161654,0.17537,0.194911,0.221659,0.177864,0.06573,0.002812
10:02:35 AM,5-Apr-21,45986689,1,0.158856,0.185394,0.00918,0.166542,0.218736,0.086963,0.174329
10:02:36 AM,5-Apr-21,45986689,1,0.183664,0.039421,0.223692,0.234774,0.038717,0.253556,0.026176
10:02:37 AM,5-Apr-21,45986689,1,0.20848,0.157314,0.078177,0.103082,0.182808,0.091208,0.178932
10:02:38 AM,5-Apr-21,45986689,1,0.15438,0.069998,0.20446,0.06231,0.106197,0.200634,0.202022
10:02:39 AM,5-Apr-21,45986689,1,0.133867,0.020101,0.168797,0.223962,0.114511,0.226436,0.112326
10:02:40 AM,5-Apr-21,45986689,0,0.176824,0.16518,0.215961,0.191721,0.175382,0.014868,0.060064
10:02:41 AM,5-Apr-21,45986689,1,0.097063,0.108334,0.05806,0.177036,0.169626,0.204628,0.185252
10:02:42 AM,5-Apr-21,45986689,1,0.052954,0.039364,0.029175,0.162462,0.140832,0.399496,0.175716
10:02:43 AM,5-Apr-21,45986689,1,0.271354,0.28177,0.188808,0.041552,0.091898,0.058105,0.066512
10:02:44 AM,5-Apr-21,45986689,1,0.041936,0.035723,0.113313,0.049636,0.311702,0.29543,0.152261
